Salário,Idade,Formação,Sexo,Raça
6067.62,18,Graduação,Feminino,Branco
6684.84,25,Graduação,Feminino,Negro
7620.74,30,Mestrado,Masculino,Negro
6021.66,48,Graduação,Feminino,Negro
6529.41,49,Graduação,Masculino,Branco
3643.62,46,Ensino Médio,Masculino,Branco
8608.8,50,Graduação,Masculino,Branco
3979.64,26,Graduação,Masculino,Indígena
6085.17,25,Graduação,Masculino,Branco
5416.35,55,Pós-Graduação,Feminino,Branco
8585.65,41,Mestrado,Masculino,Branco
6581.12,54,Graduação,Masculino,Pardo
6482.13,31,Graduação,Masculino,Branco
18744.45,27,Doutorado,Feminino,Branco
8066.76,24,Pós-Graduação,Masculino,Branco
6593.94,49,Graduação,Feminino,Branco
9108.58,53,Graduação,Masculino,Pardo
2525.39,46,Ensino Fundamental,Masculino,Pardo
9007.52,34,Pós-Graduação,Masculino,Negro
7835.39,47,Graduação,Masculino,Asiático
7160.73,47,Graduação,Masculino,Branco
2273.23,18,Ensino Médio,Feminino,Negro
13842.17,35,Doutorado,Masculino,Pardo
3159.66,43,Ensino Médio,Masculino,Negro
2627.06,53,Ensino Fundamental,Feminino,Branco
8797.39,38,Pós-Graduação,Feminino,Negro
3949.02,41,Graduação,Feminino,Branco
4529.72,39,Ensino Médio,Masculino,Pardo
7373.61,43,Graduação,Masculino,Branco
1766.76,23,Ensino Médio,Masculino,Branco
15306.35,32,Mestrado,Masculino,Branco
3314.41,18,Graduação,Feminino,Indígena
4963.29,34,Graduação,Feminino,Branco
4289.79,45,Ensino Médio,Masculino,Pardo
6583.95,30,Graduação,Masculino,Branco
8836.4,36,Pós-Graduação,Feminino,Pardo
2503.18,44,Ensino Fundamental,Feminino,Branco
11932.6,70,Mestrado,Feminino,Branco
7966.32,39,Graduação,Masculino,Pardo
3907.65,48,Ensino Médio,Feminino,Branco
6923.9,37,Graduação,Masculino,Branco
7827.62,44,Graduação,Feminino,Branco
3412.98,39,Ensino Médio,Masculino,Branco
6960.94,34,Pós-Graduação,Masculino,Negro
3455.63,37,Ensino Médio,Masculino,Branco
6936.06,54,Graduação,Feminino,Negro
2018.34,43,Ensino Médio,Feminino,Pardo
4516.82,25,Graduação,Feminino,Indígena
6853.09,34,Graduação,Feminino,Pardo
6413.07,29,Pós-Graduação,Feminino,Branco
5254.21,51,Graduação,Feminino,Branco
14843.63,30,Mestrado,Masculino,Negro
3629.0,50,Graduação,Feminino,Branco
3087.17,51,Ensino Médio,Feminino,Branco
4177.58,41,Ensino Médio,Masculino,Branco
17516.07,46,Doutorado,Feminino,Branco
15687.43,33,Doutorado,Masculino,Negro
2889.56,50,Ensino Fundamental,Feminino,Branco
7789.58,25,Graduação,Masculino,Branco
4994.13,34,Ensino Médio,Masculino,Asiático
7379.45,36,Graduação,Masculino,Branco
4268.76,51,Ensino Médio,Masculino,Pardo
3963.83,60,Ensino Médio,Masculino,Branco
4433.39,34,Graduação,Feminino,Pardo
7817.53,38,Graduação,Feminino,Pardo
9038.91,25,Pós-Graduação,Feminino,Branco
3123.63,39,Ensino Médio,Masculino,Branco
15967.16,53,Mestrado,Feminino,Branco
5258.1,18,Graduação,Masculino,Branco
6730.48,40,Graduação,Masculino,Negro
12859.38,48,Mestrado,Masculino,Negro
4537.36,40,Graduação,Feminino,Negro
3373.24,37,Ensino Médio,Masculino,Branco
18181.45,50,Doutorado,Feminino,Pardo
6036.89,30,Graduação,Feminino,Branco
6059.21,30,Graduação,Feminino,Branco
11127.22,18,Mestrado,Masculino,Negro
6237.39,43,Graduação,Masculino,Branco
11085.56,42,Mestrado,Feminino,Branco
6542.78,33,Graduação,Masculino,Pardo
1200.0,29,Ensino Fundamental,Feminino,Negro
1715.48,39,Ensino Médio,Feminino,Branco
4065.9,41,Graduação,Feminino,Branco
12994.83,25,Mestrado,Feminino,Asiático
4911.11,18,Graduação,Feminino,Branco
5178.49,19,Graduação,Masculino,Branco
4988.04,22,Graduação,Masculino,Branco
2381.58,25,Ensino Médio,Masculino,Branco
7663.81,38,Graduação,Feminino,Branco
4595.76,41,Graduação,Feminino,Branco
12651.17,37,Mestrado,Feminino,Negro
5145.98,44,Graduação,Masculino,Negro
12017.31,44,Mestrado,Feminino,Branco
13032.23,43,Mestrado,Feminino,Branco
11070.35,41,Mestrado,Masculino,Negro
5408.09,27,Graduação,Masculino,Negro
2140.93,23,Ensino Médio,Masculino,Negro
6777.84,33,Mestrado,Masculino,Pardo
8734.4,53,Graduação,Masculino,Branco
3362.32,68,Ensino Médio,Masculino,Pardo
2405.36,46,Ensino Médio,Masculino,Indígena
4808.57,44,Graduação,Feminino,Branco
8891.48,52,Pós-Graduação,Feminino,Branco
4401.89,58,Ensino Médio,Masculino,Negro
4119.43,28,Ensino Médio,Masculino,Branco
6718.36,70,Graduação,Masculino,Negro
4212.4,59,Graduação,Masculino,Branco
6966.1,23,Graduação,Masculino,Pardo
4995.25,28,Graduação,Feminino,Branco
8711.31,70,Pós-Graduação,Feminino,Pardo
9129.47,52,Pós-Graduação,Masculino,Branco
4094.01,32,Graduação,Masculino,Branco
7308.14,40,Graduação,Masculino,Branco
4615.29,49,Graduação,Feminino,Pardo
3885.11,50,Ensino Médio,Masculino,Branco
16701.19,56,Mestrado,Masculino,Asiático
3147.2,42,Ensino Médio,Masculino,Branco
8707.28,43,Pós-Graduação,Feminino,Branco
2522.7,35,Ensino Médio,Masculino,Pardo
2904.46,28,Ensino Médio,Masculino,Branco
9344.07,28,Pós-Graduação,Feminino,Branco
7211.91,38,Graduação,Masculino,Negro
3061.67,44,Ensino Médio,Feminino,Negro
8257.41,22,Pós-Graduação,Feminino,Negro
5044.45,64,Ensino Médio,Feminino,Negro
9924.83,31,Pós-Graduação,Feminino,Negro
7103.65,29,Graduação,Feminino,Branco
3461.69,39,Ensino Fundamental,Masculino,Branco
2189.18,18,Ensino Médio,Masculino,Negro
8324.31,44,Pós-Graduação,Masculino,Negro
2060.49,28,Ensino Médio,Feminino,Branco
11188.83,18,Mestrado,Masculino,Branco
7965.52,41,Graduação,Feminino,Branco
4482.78,41,Ensino Médio,Masculino,Branco
3958.67,63,Ensino Fundamental,Feminino,Branco
14525.25,42,Doutorado,Masculino,Pardo
3099.44,42,Ensino Médio,Masculino,Branco
10147.06,40,Pós-Graduação,Masculino,Branco
5895.36,18,Pós-Graduação,Feminino,Branco
6331.3,40,Graduação,Masculino,Branco
13141.93,39,Mestrado,Masculino,Pardo
5409.73,38,Graduação,Masculino,Branco
2447.31,29,Ensino Médio,Masculino,Branco
2683.64,46,Ensino Médio,Feminino,Indígena
7301.08,28,Graduação,Masculino,Branco
8682.8,48,Graduação,Masculino,Pardo
14064.26,44,Mestrado,Masculino,Branco
7007.75,56,Graduação,Feminino,Pardo
12090.77,34,Mestrado,Feminino,Branco
7906.01,56,Graduação,Feminino,Negro
3904.65,42,Graduação,Feminino,Branco
2100.47,39,Ensino Médio,Feminino,Pardo
3707.17,29,Ensino Médio,Masculino,Negro
2467.82,44,Ensino Fundamental,Feminino,Negro
3204.79,34,Ensino Médio,Masculino,Pardo
7278.81,39,Pós-Graduação,Feminino,Branco
8740.75,49,Pós-Graduação,Feminino,Pardo
3658.8,39,Ensino Médio,Masculino,Branco
3001.08,43,Ensino Médio,Masculino,Negro
9676.61,58,Pós-Graduação,Masculino,Pardo
3202.93,46,Ensino Médio,Masculino,Branco
3485.6,31,Ensino Médio,Masculino,Branco
2553.59,35,Ensino Médio,Masculino,Negro
7474.98,41,Pós-Graduação,Masculino,Pardo
5816.91,65,Graduação,Feminino,Branco
7411.77,23,Pós-Graduação,Masculino,Branco
3020.03,42,Ensino Médio,Feminino,Asiático
6083.17,56,Graduação,Masculino,Branco
6610.5,47,Graduação,Masculino,Negro
10283.55,38,Mestrado,Feminino,Branco
14031.25,19,Doutorado,Masculino,Branco
2288.2,58,Ensino Fundamental,Feminino,Indígena
2912.64,34,Ensino Fundamental,Masculino,Branco
14044.69,28,Mestrado,Masculino,Branco
4633.11,43,Ensino Médio,Masculino,Branco
13025.81,57,Pós-Graduação,Masculino,Branco
2798.84,44,Ensino Médio,Feminino,Branco
6350.81,35,Graduação,Feminino,Pardo
4456.36,42,Graduação,Masculino,Pardo
2895.27,41,Ensino Fundamental,Masculino,Negro
1638.88,34,Ensino Fundamental,Masculino,Indígena
4256.83,40,Graduação,Masculino,Pardo
7366.63,30,Pós-Graduação,Feminino,Branco
2114.7,28,Ensino Médio,Feminino,Branco
3381.64,46,Ensino Médio,Feminino,Asiático
5993.19,35,Graduação,Masculino,Branco
7367.43,39,Graduação,Masculino,Branco
11883.07,30,Mestrado,Feminino,Negro
5479.57,33,Graduação,Feminino,Negro
15271.46,34,Mestrado,Masculino,Branco
7301.34,32,Pós-Graduação,Masculino,Negro
6113.91,35,Pós-Graduação,Masculino,Negro
4461.98,42,Graduação,Masculino,Pardo
8564.55,56,Pós-Graduação,Feminino,Branco
15186.08,49,Doutorado,Masculino,Indígena
7053.7,35,Graduação,Masculino,Negro
4747.78,32,Graduação,Feminino,Negro
5923.48,18,Graduação,Feminino,Branco
6498.87,31,Graduação,Masculino,Negro
9006.99,26,Graduação,Masculino,Branco
7044.39,40,Graduação,Masculino,Indígena
3772.68,60,Graduação,Masculino,Indígena
10022.38,35,Pós-Graduação,Masculino,Branco
11693.58,22,Mestrado,Masculino,Asiático
5669.28,37,Pós-Graduação,Feminino,Branco
5341.95,34,Graduação,Feminino,Branco
7099.9,55,Pós-Graduação,Masculino,Branco
11073.04,18,Mestrado,Masculino,Asiático
6415.72,28,Graduação,Masculino,Branco
11816.88,49,Pós-Graduação,Masculino,Branco
5427.94,21,Pós-Graduação,Feminino,Negro
2828.62,46,Ensino Médio,Masculino,Branco
10913.42,32,Pós-Graduação,Feminino,Branco
7962.01,52,Pós-Graduação,Feminino,Negro
6188.13,39,Pós-Graduação,Feminino,Branco
2702.17,38,Ensino Médio,Feminino,Branco
12243.74,47,Doutorado,Feminino,Pardo
6266.0,40,Graduação,Masculino,Pardo
5890.29,25,Graduação,Masculino,Branco
6102.59,33,Graduação,Feminino,Branco
12127.41,20,Mestrado,Masculino,Branco
6234.84,29,Graduação,Feminino,Branco
3589.64,18,Graduação,Feminino,Pardo
4271.31,68,Ensino Médio,Feminino,Branco
6809.57,39,Graduação,Feminino,Pardo
3353.6,46,Ensino Fundamental,Feminino,Pardo
14658.88,29,Doutorado,Masculino,Branco
11570.68,46,Pós-Graduação,Feminino,Pardo
10121.55,49,Graduação,Feminino,Negro
10392.69,51,Pós-Graduação,Masculino,Branco
3494.57,39,Ensino Médio,Masculino,Branco
15125.64,52,Mestrado,Masculino,Branco
1200.0,32,Ensino Fundamental,Masculino,Branco
11612.38,44,Mestrado,Masculino,Negro
3025.83,40,Ensino Médio,Feminino,Negro
14056.38,25,Doutorado,Masculino,Branco
4367.59,18,Graduação,Feminino,Branco
7601.07,36,Graduação,Masculino,Branco
17839.7,36,Doutorado,Masculino,Branco
8443.6,36,Pós-Graduação,Feminino,Negro
6176.64,52,Graduação,Feminino,Indígena
10607.74,56,Mestrado,Masculino,Negro
9972.41,47,Mestrado,Masculino,Branco
7876.41,47,Mestrado,Feminino,Negro
3189.82,39,Ensino Fundamental,Feminino,Branco
6477.97,42,Graduação,Masculino,Pardo
9559.92,45,Pós-Graduação,Feminino,Pardo
5299.04,41,Graduação,Masculino,Pardo
2223.51,47,Ensino Fundamental,Feminino,Asiático
14422.37,40,Mestrado,Feminino,Branco
10312.0,34,Mestrado,Feminino,Branco
7682.03,43,Graduação,Feminino,Branco
6416.77,37,Graduação,Masculino,Branco
10297.91,57,Graduação,Feminino,Branco
13414.41,34,Mestrado,Masculino,Branco
5599.04,70,Graduação,Masculino,Branco
3948.11,59,Ensino Médio,Feminino,Branco
9473.97,26,Mestrado,Feminino,Negro
5381.99,55,Graduação,Feminino,Negro
5049.02,38,Graduação,Masculino,Pardo
6789.41,46,Graduação,Feminino,Asiático
7783.65,58,Graduação,Masculino,Branco
2119.27,30,Ensino Médio,Masculino,Pardo
8739.26,34,Graduação,Masculino,Asiático
4702.25,49,Graduação,Feminino,Negro
7243.17,35,Graduação,Masculino,Pardo
5641.69,18,Graduação,Feminino,Branco
8354.75,51,Graduação,Masculino,Pardo
7945.01,44,Graduação,Masculino,Branco
8942.64,39,Graduação,Masculino,Pardo
5195.76,41,Graduação,Feminino,Branco
10861.19,66,Pós-Graduação,Masculino,Pardo
6794.69,52,Graduação,Feminino,Branco
18485.04,29,Doutorado,Masculino,Negro
4343.84,41,Ensino Médio,Feminino,Branco
8021.91,54,Graduação,Feminino,Negro
3254.1,53,Ensino Fundamental,Feminino,Branco
5450.28,21,Graduação,Masculino,Branco
11659.21,33,Mestrado,Feminino,Negro
7883.91,26,Graduação,Masculino,Pardo
9660.82,47,Mestrado,Masculino,Branco
5095.53,29,Graduação,Masculino,Branco
4360.1,58,Ensino Médio,Feminino,Branco
13983.85,55,Doutorado,Feminino,Pardo
9905.31,37,Doutorado,Feminino,Negro
10261.3,24,Mestrado,Feminino,Pardo
4155.67,30,Graduação,Feminino,Pardo
3063.95,45,Ensino Médio,Masculino,Branco
6610.42,50,Graduação,Feminino,Branco
6477.05,39,Graduação,Masculino,Pardo
1214.73,18,Ensino Médio,Feminino,Pardo
6135.82,48,Graduação,Feminino,Branco
2835.24,18,Ensino Médio,Feminino,Branco
7576.71,18,Pós-Graduação,Masculino,Branco
6674.4,51,Graduação,Feminino,Branco
7558.84,25,Graduação,Feminino,Pardo
10744.69,43,Doutorado,Masculino,Negro
9949.79,41,Pós-Graduação,Masculino,Branco
3091.94,30,Ensino Médio,Feminino,Branco
13722.57,42,Doutorado,Feminino,Pardo
4183.09,33,Ensino Médio,Masculino,Branco
2229.52,40,Ensino Fundamental,Feminino,Pardo
9670.66,35,Pós-Graduação,Masculino,Negro
2969.47,33,Ensino Médio,Masculino,Branco
5643.58,32,Graduação,Masculino,Branco
5388.05,29,Graduação,Masculino,Pardo
2166.22,50,Ensino Médio,Masculino,Negro
6239.14,34,Pós-Graduação,Masculino,Negro
2700.12,26,Ensino Médio,Masculino,Branco
2805.53,35,Ensino Médio,Masculino,Branco
4879.79,33,Graduação,Feminino,Branco
6614.93,35,Graduação,Masculino,Branco
8267.36,48,Graduação,Masculino,Branco
16536.82,32,Doutorado,Masculino,Branco
4559.31,35,Graduação,Masculino,Negro
2635.25,47,Ensino Fundamental,Masculino,Pardo
9737.35,45,Mestrado,Feminino,Branco
4391.49,31,Graduação,Feminino,Indígena
3424.3,51,Ensino Médio,Feminino,Negro
4304.07,50,Ensino Médio,Masculino,Branco
7720.14,50,Mestrado,Feminino,Negro
14635.95,43,Mestrado,Masculino,Branco
7093.79,37,Graduação,Feminino,Branco
2690.44,27,Ensino Médio,Masculino,Negro
7805.57,23,Pós-Graduação,Feminino,Branco
6988.71,38,Graduação,Feminino,Branco
5716.1,40,Graduação,Masculino,Pardo
11132.09,36,Mestrado,Masculino,Branco
6183.75,38,Graduação,Feminino,Branco
17527.24,56,Doutorado,Feminino,Branco
4448.23,59,Graduação,Feminino,Branco
12317.76,26,Mestrado,Feminino,Negro
5502.48,43,Graduação,Feminino,Negro
6924.73,40,Graduação,Feminino,Branco
3697.05,48,Ensino Médio,Feminino,Branco
5821.21,60,Graduação,Feminino,Pardo
6404.13,66,Ensino Médio,Masculino,Branco
3307.22,48,Ensino Médio,Feminino,Negro
2477.62,40,Ensino Médio,Feminino,Branco
12476.47,35,Mestrado,Masculino,Branco
7849.85,69,Graduação,Masculino,Pardo
1457.14,30,Ensino Fundamental,Masculino,Pardo
11034.22,49,Pós-Graduação,Feminino,Branco
2201.15,36,Ensino Médio,Feminino,Pardo
5149.06,23,Graduação,Feminino,Branco
9604.86,60,Graduação,Masculino,Asiático
6123.17,19,Graduação,Masculino,Pardo
8380.39,18,Pós-Graduação,Masculino,Asiático
3763.96,48,Ensino Médio,Feminino,Negro
2206.44,36,Ensino Fundamental,Masculino,Branco
9261.61,45,Graduação,Masculino,Branco
6499.99,39,Graduação,Masculino,Branco
3761.49,47,Ensino Médio,Feminino,Negro
2256.76,36,Ensino Médio,Masculino,Negro
5588.23,50,Graduação,Masculino,Branco
7342.88,51,Graduação,Feminino,Branco
3441.93,58,Graduação,Feminino,Branco
2936.37,55,Ensino Médio,Masculino,Negro
4948.96,38,Graduação,Masculino,Indígena
12070.94,48,Mestrado,Masculino,Branco
10096.55,45,Pós-Graduação,Masculino,Pardo
7474.1,45,Graduação,Masculino,Branco
1407.9,24,Ensino Fundamental,Masculino,Negro
5740.24,49,Graduação,Masculino,Branco
4016.05,47,Ensino Médio,Masculino,Negro
6195.9,61,Graduação,Masculino,Branco
7907.49,53,Pós-Graduação,Masculino,Pardo
4311.28,41,Ensino Médio,Masculino,Branco
3124.55,38,Ensino Médio,Masculino,Branco
3674.0,27,Ensino Médio,Masculino,Branco
6611.44,61,Graduação,Masculino,Branco
4286.38,27,Graduação,Feminino,Negro
1483.03,18,Graduação,Feminino,Branco
5906.65,50,Graduação,Masculino,Pardo
6608.46,41,Graduação,Masculino,Pardo
4532.91,43,Graduação,Feminino,Pardo
3009.82,42,Ensino Médio,Masculino,Branco
2680.43,27,Ensino Médio,Feminino,Indígena
3043.77,44,Ensino Fundamental,Feminino,Branco
4125.21,36,Graduação,Masculino,Negro
9887.68,34,Mestrado,Masculino,Branco
4331.49,57,Ensino Médio,Feminino,Branco
11431.16,49,Mestrado,Feminino,Negro
4586.39,18,Graduação,Masculino,Branco
6630.64,42,Graduação,Feminino,Branco
7207.32,52,Pós-Graduação,Masculino,Pardo
6596.71,25,Pós-Graduação,Feminino,Branco
2914.82,29,Ensino Médio,Feminino,Branco
2606.48,52,Ensino Médio,Feminino,Negro
6583.46,34,Pós-Graduação,Masculino,Branco
2433.85,18,Ensino Médio,Masculino,Branco
11848.37,54,Mestrado,Feminino,Pardo
7369.62,37,Graduação,Masculino,Branco
6348.33,44,Graduação,Feminino,Branco
4127.67,39,Ensino Médio,Masculino,Asiático
4425.53,53,Ensino Médio,Masculino,Branco
2943.02,26,Ensino Médio,Masculino,Branco
8430.97,47,Mestrado,Feminino,Branco
6272.71,55,Graduação,Masculino,Negro
4983.16,23,Graduação,Feminino,Branco
1732.83,31,Ensino Fundamental,Feminino,Pardo
3028.28,59,Ensino Médio,Feminino,Branco
3658.63,52,Ensino Médio,Masculino,Indígena
4516.37,30,Ensino Médio,Masculino,Negro
7819.69,25,Mestrado,Feminino,Negro
8545.62,43,Graduação,Feminino,Branco
12423.6,43,Pós-Graduação,Feminino,Branco
3046.67,39,Ensino Médio,Masculino,Pardo
3292.46,68,Ensino Fundamental,Feminino,Pardo
5187.31,47,Graduação,Feminino,Negro
6151.68,29,Graduação,Feminino,Branco
3001.55,52,Ensino Fundamental,Masculino,Pardo
4338.56,40,Graduação,Feminino,Branco
2748.31,31,Ensino Médio,Feminino,Indígena
15577.33,50,Mestrado,Masculino,Branco
12233.84,57,Mestrado,Feminino,Negro
4221.08,42,Ensino Médio,Masculino,Asiático
3813.41,28,Graduação,Feminino,Negro
8832.07,41,Pós-Graduação,Feminino,Branco
7223.11,28,Graduação,Feminino,Branco
7146.56,42,Graduação,Feminino,Pardo
12915.8,49,Mestrado,Masculino,Negro
3275.11,18,Graduação,Masculino,Branco
8538.1,48,Pós-Graduação,Feminino,Pardo
3255.81,35,Graduação,Feminino,Branco
6422.27,33,Graduação,Feminino,Branco
4615.9,24,Graduação,Masculino,Negro
10591.21,27,Mestrado,Masculino,Branco
3602.9,61,Ensino Médio,Masculino,Branco
7774.66,50,Pós-Graduação,Feminino,Branco
6303.62,55,Graduação,Feminino,Pardo
3189.76,29,Ensino Médio,Feminino,Negro
2621.49,61,Ensino Fundamental,Masculino,Pardo
2967.76,39,Ensino Médio,Masculino,Negro
4398.02,30,Graduação,Feminino,Pardo
7210.06,27,Pós-Graduação,Feminino,Pardo
5475.71,27,Graduação,Feminino,Branco
2846.45,31,Ensino Médio,Feminino,Negro
4514.88,29,Graduação,Masculino,Pardo
4163.93,50,Ensino Médio,Masculino,Branco
4903.72,70,Graduação,Feminino,Indígena
5847.18,37,Pós-Graduação,Feminino,Indígena
10645.08,37,Mestrado,Feminino,Branco
3944.02,18,Graduação,Masculino,Asiático
7686.22,28,Mestrado,Masculino,Asiático
5723.36,20,Graduação,Feminino,Branco
7405.25,49,Graduação,Feminino,Asiático
15087.31,63,Mestrado,Masculino,Pardo
2203.67,27,Ensino Médio,Feminino,Branco
2459.57,37,Graduação,Masculino,Branco
2263.24,37,Ensino Fundamental,Masculino,Negro
5175.16,48,Graduação,Masculino,Negro
2709.55,41,Ensino Médio,Feminino,Pardo
3073.18,65,Ensino Médio,Masculino,Pardo
8772.47,31,Graduação,Feminino,Branco
5405.59,50,Graduação,Feminino,Branco
7868.03,32,Graduação,Masculino,Negro
2415.22,20,Ensino Médio,Feminino,Branco
4431.17,57,Ensino Médio,Masculino,Pardo
7067.12,62,Graduação,Masculino,Branco
8803.12,44,Graduação,Masculino,Branco
7813.79,32,Pós-Graduação,Masculino,Negro
5204.77,26,Graduação,Masculino,Pardo
5227.08,46,Graduação,Feminino,Branco
3956.1,18,Graduação,Masculino,Indígena
7822.34,50,Graduação,Masculino,Branco
5994.93,34,Graduação,Masculino,Branco
3459.28,34,Ensino Médio,Feminino,Negro
5942.97,27,Graduação,Feminino,Branco
1808.8,22,Ensino Médio,Masculino,Negro
2482.64,39,Ensino Médio,Feminino,Asiático
16089.48,42,Mestrado,Masculino,Pardo
6965.27,38,Graduação,Masculino,Branco
7201.94,53,Graduação,Masculino,Negro
7126.55,40,Graduação,Masculino,Branco
6173.18,48,Graduação,Masculino,Branco
2805.94,22,Ensino Médio,Feminino,Branco
8612.55,34,Graduação,Masculino,Branco
5459.62,57,Ensino Médio,Masculino,Branco
6768.0,51,Graduação,Feminino,Branco
5610.17,44,Graduação,Feminino,Pardo
10277.0,35,Mestrado,Feminino,Branco
2886.33,28,Ensino Médio,Feminino,Branco
15489.27,33,Doutorado,Feminino,Branco
8956.33,47,Mestrado,Feminino,Indígena
5846.48,18,Graduação,Masculino,Branco
10706.31,61,Mestrado,Masculino,Pardo
11178.36,54,Pós-Graduação,Masculino,Negro
6171.69,54,Graduação,Feminino,Branco
9485.33,47,Mestrado,Masculino,Asiático
3622.89,41,Ensino Médio,Masculino,Asiático
2566.15,44,Ensino Médio,Feminino,Pardo
6159.39,35,Graduação,Masculino,Branco
2222.5,65,Ensino Fundamental,Feminino,Negro
10754.07,38,Pós-Graduação,Masculino,Branco
5098.23,34,Graduação,Feminino,Negro
9704.71,36,Mestrado,Masculino,Branco
4895.35,31,Graduação,Feminino,Branco
11118.64,49,Pós-Graduação,Masculino,Pardo
1484.09,33,Ensino Fundamental,Feminino,Negro
4418.73,38,Graduação,Feminino,Branco
5251.36,56,Graduação,Feminino,Negro
